coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
a6c0c057-61f3-45e8-9628-bfae246ccae6,,,preservedspecimen,,anolis porcatus,83218,reptilia,herps,,,fred barkelow,,,north america,,united states,usa,lee,,2017-01-08T07:26:08.174144+00:00,0.19117647058823528,,,,,,5a5fd996be9891fa4bd2470a80c06e85e73eaa19,,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:83218,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:83218""]",83,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,,alabama,2467252,accepted,species,,a6c0c057-61f3-45e8-9628-bfae246ccae6,,united states | alabama | lee,,
932637f7-1143-4201-b1f7-c4591c86bc92,,,preservedspecimen,,anolis porcatus,115951,reptilia,herps,,,w auffenberg,,,north america,,united states,usa,montgomery,1948-04-04T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,e224e8b9176ff666a721d23980da025fbf222c02,1948-04-04,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,4.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:115951,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:115951""]",52-55,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,95,texas,2467252,accepted,species,,932637f7-1143-4201-b1f7-c4591c86bc92,,united states | texas | montgomery,,
94a6adf5-d4f6-4799-9562-c083cb5ed53c,,,preservedspecimen,,anolis porcatus,225268,reptilia,herps,,,f kraus & p thomas & f duvall,,,oceania,,united states,usa,maui,1999-09-12T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.25,,,,,,adff27bb03e3635878a922960876eadb00cce77b,1999-09-12,dactyloidae,,"[""dwc_family_replaced"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""gbif_vernacularname_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:225268,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:225268""]",fk 4179,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,255,hawaii,2467252,accepted,species,,94a6adf5-d4f6-4799-9562-c083cb5ed53c,,united states | hawaii | maui,,north pacific ocean
b1303e13-b2b6-40f9-bd8b-c8a63f9613be,,,preservedspecimen,,anolis porcatus,173797,reptilia,herps,,,r e etheridge & w auffenberg,,,north america,,united states,usa,alachua,1958-08-21T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,202b05bbbb8e1f93487d7a72471ea72652255286,1958-08-21,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:173797,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:173797""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,233,florida,2467252,accepted,species,,b1303e13-b2b6-40f9-bd8b-c8a63f9613be,,united states | florida | alachua,,
4fdbd809-993b-495a-92a4-49b85b4cd61a,,,preservedspecimen,,anolis porcatus,105290,reptilia,herps,,,w e duellman and r e etheridge,,,north america,,united states,usa,hardin,1952-04-08T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,bc838e4feb5da73d4c2443f8c696980d0e7d12d7,1952-04-08,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,3.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:105290,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:105290""]",5880-82,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,99,texas,2467252,accepted,species,,4fdbd809-993b-495a-92a4-49b85b4cd61a,,united states | texas | hardin,,
51c08ab6-fb3b-480a-be28-c5bf2eefbf6e,,,preservedspecimen,,anolis porcatus,148853,reptilia,herps,,,r e etheridge & c f wa lker,,,north america,,united states,usa,monroe,1958-08-16T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,3534632624628e70a5f6b906c01e54655dff3e05,1958-08-16,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,28.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:148853,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:148853""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,228,florida,2467252,accepted,species,,51c08ab6-fb3b-480a-be28-c5bf2eefbf6e,,united states | florida | monroe,,
54e50aee-a307-4545-8f4f-c0660485ac9e,,,preservedspecimen,,anolis porcatus,226752,reptilia,herps,,,fred kraus,,,oceania,,united states,usa,honolulu,1999-06-27T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.25,,,,,,e94f549a8a28026b8d464e9b8fe5930a00a4cd19,1999-06-27,dactyloidae,,"[""dwc_family_replaced"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""gbif_vernacularname_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:226752,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:226752""]",fk 3942,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,178,hawaii,2467252,accepted,species,,54e50aee-a307-4545-8f4f-c0660485ac9e,,united states | hawaii | oahu,,north pacific ocean
d56b6ccf-a7e7-4546-9656-c2a224e9d14b,,,preservedspecimen,,anolis porcatus,71389,reptilia,herps,,,priscilla hussey,,,north america,,united states,usa,natchitoches,1929-04-14T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,c76a2a55d42b570a1054c0810510ba3d13dfa0a3,1929-04,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,2.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:71389,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:71389""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,104,louisiana,2467252,accepted,species,,d56b6ccf-a7e7-4546-9656-c2a224e9d14b,,united states | louisiana | natchitoches,,
d70540a8-7bc8-4385-bca0-59ee0a6dbcd4,,,preservedspecimen,,anolis porcatus,173762,reptilia,herps,,,r e etheridge & c f walker,,,north america,,united states,usa,monroe,1958-08-16T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,40dceb599a17edf8974c31ea3cf997b76f0902f5,1958-08-16,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:173762,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:173762""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,228,florida,2467252,accepted,species,,d70540a8-7bc8-4385-bca0-59ee0a6dbcd4,,united states | florida | monroe,,
e4074f1e-3ca6-4e15-bc3e-b45433b99473,,,preservedspecimen,,anolis porcatus,224424,reptilia,herps,,,fred kraus,,,oceania,,united states,usa,maui,1998-09-04T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.25,,,,,,6594fa9f8f44b1f387373d264b1191af4fc4d868,1998-09-04,dactyloidae,,"[""dwc_family_replaced"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""gbif_vernacularname_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:224424,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:224424""]",fk 3688,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,247,hawaii,2467252,accepted,species,,e4074f1e-3ca6-4e15-bc3e-b45433b99473,,united states | hawaii | maui,,north pacific ocean
e83f27ff-7e26-4bb9-abec-ed13e201bd00,,,preservedspecimen,,anolis porcatus,173779,reptilia,herps,,,r e etheridge & c f walker,,,north america,,united states,usa,monroe,1958-08-16T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,dc841977f8408f447812347c42ff4625d6a7f5aa,1958-08-16,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:173779,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:173779""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,228,florida,2467252,accepted,species,,e83f27ff-7e26-4bb9-abec-ed13e201bd00,,united states | florida | monroe,,
ba203b98-32db-49d1-83f4-fa068d354ca4,,,preservedspecimen,,anolis porcatus,81972,reptilia,herps,,,f blair and t hubbell,,,north america,,united states,usa,mccurtain,1937-08-29T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,513b42079e90b8a6ebe0a59bab5e00df22b1a30b,1937-08-29,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:81972,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:81972""]",84,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,241,oklahoma,2467252,accepted,species,,ba203b98-32db-49d1-83f4-fa068d354ca4,,united states | oklahoma | mccurtain,,
bb999dd6-58fd-4cd5-bb46-16e67d6e531d,,,preservedspecimen,,anolis porcatus,107198,reptilia,herps,,,c phillips,,,north america,,united states,usa,monroe,1952-10-25T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,95f264ecc07c3777fbcb72cd681f42e18de1aa5b,1952-10-25,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,3.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:107198,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:107198""]",6526-8,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,299,florida,2467252,accepted,species,,bb999dd6-58fd-4cd5-bb46-16e67d6e531d,,united states | florida | monroe,,
9a8d30b3-a208-43f5-a6f2-32a86467a31f,,,preservedspecimen,,anolis porcatus,68856,reptilia,herps,,,j s alexander,,,north america,,united states,usa,alachua,1923-03-17T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,4e8f95f92785d412a091a037696d8c915d113e09,1923-03-17,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:68856,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:68856""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,76,florida,2467252,accepted,species,,9a8d30b3-a208-43f5-a6f2-32a86467a31f,,united states | florida | alachua,,
8d8a7ca5-2cce-4100-bb7b-a38d8e6917ac,,,preservedspecimen,,anolis porcatus,173763,reptilia,herps,,,r e etheridge & c f walker,,,north america,,united states,usa,monroe,1958-08-16T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,0fc9dbdd084eea77f9eff48cf3baab4fb01b77ba,1958-08-16,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:173763,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:173763""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,228,florida,2467252,accepted,species,,8d8a7ca5-2cce-4100-bb7b-a38d8e6917ac,,united states | florida | monroe,,
91b8c335-f458-4a91-b9b2-20305e31d769,,,preservedspecimen,,anolis porcatus,178272,reptilia,herps,,,fred kraus,,,north america,,united states,usa,berkeley,1980-03-25T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,3266e3e778ce370e191ff157ddaf4d3bb5b2f3ec,1980-03-25,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:178272,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:178272""]",fk 187,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,85,south carolina,2467252,accepted,species,,91b8c335-f458-4a91-b9b2-20305e31d769,,united states | south carolina | berkeley,,
7f169632-3674-4f43-9eca-8fb5be5988cc,,,preservedspecimen,,anolis porcatus,61641,reptilia,herps,,,h t gaige,,,north america,,united states,usa,pinellas,1925-03-17T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,289ab0d6453f9d365138de7dbeee765451f17093,1925-03-17,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:61641,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:61641""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,76,florida,2467252,accepted,species,,7f169632-3674-4f43-9eca-8fb5be5988cc,,united states | florida | pinellas,,
ee62bcdb-c244-4737-89c0-1886ce07a382,,,preservedspecimen,,anolis porcatus,115964,reptilia,herps,,,r e etheridge,,,north america,,united states,usa,monroe,1954-09-23T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,fcc205f882ddda3c84cf61ab80851dea18848457,1954-09-23,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:115964,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:115964""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,266,florida,2467252,accepted,species,,ee62bcdb-c244-4737-89c0-1886ce07a382,,united states | florida | monroe,,
ef302132-fb4c-46e8-aef1-a2966527c595,,,preservedspecimen,,anolis porcatus,178270,reptilia,herps,,,fred kraus,,,north america,,united states,usa,berkeley,1980-03-23T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,8bd7afcf77eb474bcda469b746991c8790194ee1,1980-03-23,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:178270,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:178270""]",fk 182,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,83,south carolina,2467252,accepted,species,,ef302132-fb4c-46e8-aef1-a2966527c595,,united states | south carolina | berkeley,,
