coreid,aec:associatedTaxa,dc:rights,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:license,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:acceptedNameUsage,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintSRS,dwc:footprintSpatialFit,dwc:footprintWKT,dwc:formation,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:individualCount,dwc:informationWithheld,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:materialSampleID,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:nameAccordingToID,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:organismID,dwc:organismName,dwc:organismQuantity,dwc:organismQuantityType,dwc:originalNameUsage,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:parentNameUsage,dwc:phylum,dwc:pointRadiusSpatialFit,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subgenus,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:waterBody,dwc:year,fcc:datePicked,fcc:pickedBy,gbif:Identifier,gbif:Reference,idigbio:preservative,idigbio:recordId,idigbio:subfamily,idigbio:substrate,idigbio:superfamily,symbiota:recordEnteredBy,symbiota:verbatimScientificName
f43e66c1-b3d6-4747-96d4-399bee05ff98,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-3-11T11:15:29.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,249275,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Polychrotidae,,REG 683,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,476ef7dc-8f4f-4023-b898-01c47d6856ea,,,Sauria,2079055,,,,,,FMNH,,Chordata,,,,,,,,,,,Anolis carolinensis,,,,carolinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6272b3d-fb93-4b0c-b33f-c105f07d6c43,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-10-30T14:10:58.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,8130,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,,,herps-30-jan-2017,,,08,,,,,,,,,,08,,,,,,Polychrotidae,,,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,07,,,,,,,ICZN,,,00b50bdf-a3fd-4176-bd36-209c17fce1ef,,,Sauria,1835288,,,,,,FMNH,,Chordata,,,,,L. L. Walters,,,,,,Anolis carolinensis,,,,carolinensis,08,,,,,,,,,,,,,,,,,,,,1925,,,,,,,,,,,
433c610d-32ee-4568-bab6-d8bd1e06a544,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T13:46:58.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,162959,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,Chattahoochee Co,,herps-30-jan-2017,,,03,,,,,,,,,,03,,,,,,Polychrotidae,,1016,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,12,,,,,,,ICZN,,,5a8b6f27-745c-4f62-af33-0d2fc651dd1f,,,Sauria,1990766,,,,,,FMNH,,Chordata,,,,,W. T. Stille,,,,,,Anolis carolinensis,,,,carolinensis,03,,,,,,,,,,,,,,,,,,,,1943,,,,,,,,,,,
f52eaa01-ccb0-43aa-bd27-fae138be7049,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T13:50:30.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,5896,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,,,herps-30-jan-2017,,,25,,,,,,,,,,25,,,,,,Polychrotidae,,,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,02,,,,,,,ICZN,,,9fc43bd2-9d40-47cd-9f9e-3d0d8dcb90a4,,,Sauria,1833054,,,,,,FMNH,,Chordata,,,,,E. A. Hyer,,,,,,Anolis carolinensis,,,,carolinensis,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c68692d-b039-4584-a745-f6b1236c7bef,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T13:56:22.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,160050,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,Monroe Co,,herps-30-jan-2017,,,10,,,,,,,,,,10,,,,,,Polychrotidae,,6486,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,11,,,,,,,ICZN,,,740a0ad4-675c-4835-92f1-c6dcdfa4525c,,,Sauria,1987858,,,,,,FMNH,,Chordata,,,,,"Harold Trapido, Marston Bates, Nancy Bates",,,,,,Anolis carolinensis,,,,carolinensis,10,,,,,,,,,,,,,,,,,,,,1946,,,,,,,,,,,
0d4cc6c8-e57c-4dfc-a5e4-6be91b817046,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T13:57:07.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,94733,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,Alachua Co,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Polychrotidae,,2483a,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,aaad86d8-e6cd-494d-8ec3-22dde466e8ee,,,Sauria,1922134,,,,,,FMNH,,Chordata,,,,,,,,,,,Anolis carolinensis,,,,carolinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139077a0-e4e7-485c-94b6-2cdad5427117,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T13:57:07.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,94734,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,Alachua Co,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Polychrotidae,,2483b,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,857e9498-c789-499b-8d33-4c5e7cc00e67,,,Sauria,1922135,,,,,,FMNH,,Chordata,,,,,,,,,,,Anolis carolinensis,,,,carolinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c47efac-c747-43bb-bb1b-1f7bc05291ef,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T13:57:07.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,94735,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,Alachua Co,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Polychrotidae,,2483c,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,718f045f-df7d-4627-9680-14a6d64a7d3c,,,Sauria,1922136,,,,,,FMNH,,Chordata,,,,,,,,,,,Anolis carolinensis,,,,carolinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4d16f0e-ac36-48b3-b247-0c3e3ccc7560,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T13:57:07.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,94739,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,,,herps-30-jan-2017,,,02,,,,,,,,,,02,,,,,,Polychrotidae,,6765,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,04,,,,,,,ICZN,,,59eb0f5c-2643-48f5-8b27-87fb8f201326,,,Sauria,1922140,,,,,,FMNH,,Chordata,,,,,"Arnold Brams Grobman, Myron Budd Mittleman",,,,,,Anolis carolinensis,,,,carolinensis,02,,,,,,,,,,,,,,,,,,,,1941,,,,,,,,,,,
e907db20-2b9b-4a7c-b838-f8ed9e77c8e4,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T13:57:07.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,94746,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,,,herps-30-jan-2017,,,01,,,,,,,,,,01,,,,,,Polychrotidae,,4475a,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,03,,,,,,,ICZN,,,3459b69c-ea4c-49c6-86b7-1ceceffeb1fb,,,Sauria,1922147,,,,,,FMNH,,Chordata,,,,,S. C. Bishop,,,,,,Anolis carolinensis,,,,carolinensis,01,,,,,,,,,,,,,,,,,,,,1936,,,,,,,,,,,
bcac6c3b-b54f-41d4-b7d6-04d8c0f1822c,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T13:57:08.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,94759,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,Harrison Co,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Polychrotidae,,2461,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,03,,,,,,,ICZN,,,eee823ed-5fc9-4a31-a52f-762b5814e63f,,,Sauria,1922160,,,,,,FMNH,,Chordata,,,,,B. C. Marshall,,,,,,Anolis carolinensis,,,,carolinensis,,,,,,,,,,,,,,,,,,,,,1930,,,,,,,,,,,
e379c59f-b148-4237-938b-15b11f2ff4a7,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T13:57:08.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,94760,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,Harrison Co,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Polychrotidae,,2462,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,03,,,,,,,ICZN,,,6f547265-c82a-47e0-a803-e6b0aceab9ac,,,Sauria,1922161,,,,,,FMNH,,Chordata,,,,,B. C. Marshall,,,,,,Anolis carolinensis,,,,carolinensis,,,,,,,,,,,,,,,,,,,,,1930,,,,,,,,,,,
5fe74a33-f114-4789-a887-510fde010b06,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T14:03:23.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,142676,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,Duval Co,,herps-30-jan-2017,,,22,,,,,,,,,,22,,,,,,Polychrotidae,,,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,04,,,,,,,ICZN,,,06a56a0d-a657-41fa-8f9b-94f50e0be836,,,Sauria,1970437,,,,,,FMNH,,Chordata,,,,,J. P. Bacon,,,,,,Anolis carolinensis,,,,carolinensis,22,,,,,,,,,,,,,,,,,,,,1964,,,,,,,,,,,
69a2093d-9b16-4080-a948-c21b15c3e39c,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-3-11T11:15:30.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,249284,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Polychrotidae,,REG 693,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,e001aa51-1c46-4850-88c7-a61bbe342825,,,Sauria,2079064,,,,,,FMNH,,Chordata,,,,,,,,,,,Anolis carolinensis,,,,carolinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ea1a671-45e1-464e-9bb1-a3141e2ddd20,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-3-11T11:15:30.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,249286,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Polychrotidae,,REG 695,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,bba8e808-b623-470e-8729-44a5ce48e38a,,,Sauria,2079066,,,,,,FMNH,,Chordata,,,,,,,,,,,Anolis carolinensis,,,,carolinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74b3e112-10ba-4cb2-b01e-955dfe2181a3,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-3-11T11:15:30.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,249291,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Polychrotidae,,REG 708,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,583a1e2c-210f-41d2-982c-57fb586b627c,,,Sauria,2079071,,,,,,FMNH,,Chordata,,,,,,,,,,,Anolis carolinensis,,,,carolinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b0ff43f-5bb2-4c1a-9e16-a76b0870c320,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-3-11T11:15:30.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,249292,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Polychrotidae,,REG 709,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,5d9e8492-e9be-4c0f-9132-6444496ac964,,,Sauria,2079072,,,,,,FMNH,,Chordata,,,,,,,,,,,Anolis carolinensis,,,,carolinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c54ff90-a146-44d3-a2c7-3b30b08150bd,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-3-11T11:15:30.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,249296,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Polychrotidae,,REG 713,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,bda3a6d6-bea1-4553-a917-65a8c646d3b0,,,Sauria,2079076,,,,,,FMNH,,Chordata,,,,,,,,,,,Anolis carolinensis,,,,carolinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b10704ba-7988-4ea6-a00b-df03df226bf9,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T14:15:06.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,41817,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,Leon Co,,herps-30-jan-2017,,,21,,,,,,,,,,25,,,,,,Polychrotidae,,,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,03,,,,,,,ICZN,,,8b290069-fe66-4602-aaca-1025be4897ba,,,Sauria,1869072,,,,,,FMNH,,Chordata,,,,,"J E Johnson Jr, John Sparks",,,,,,Anolis carolinensis,,,,carolinensis,21,,,,,,,,,,,,,,,,,,,,1944,,,,,,,,,,,
f70f56d0-dc74-4e31-b51c-68b0095b9126,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T14:15:23.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,42663,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,Hillsborough Co,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Polychrotidae,,,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,69e91a40-f8ee-4212-8901-da9d5f71e5b4,,,Sauria,1869921,,,,,,FMNH,,Chordata,,,,,"Mr A G Rueckert, Mrs A G Rueckert",,,,,,Anolis carolinensis,,,,carolinensis,,,,,,,,,,,,,,,,,,,,,1945,,,,,,,,,,,
22c6422b-401c-4227-8b4c-ece1806d232d,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T14:15:23.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,42664,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,Hillsborough Co,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Polychrotidae,,,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,1a4e26dd-34f8-471c-bcd4-ef2749ef04be,,,Sauria,1869922,,,,,,FMNH,,Chordata,,,,,"Mr A G Rueckert, Mrs A G Rueckert",,,,,,Anolis carolinensis,,,,carolinensis,,,,,,,,,,,,,,,,,,,,,1945,,,,,,,,,,,
aa69b433-e5af-43a0-858f-cbbac9c667af,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T14:15:23.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,42666,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,Hillsborough Co,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Polychrotidae,,,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,87ca2911-64fe-47eb-8ac4-346277899677,,,Sauria,1869924,,,,,,FMNH,,Chordata,,,,,"Mr A G Rueckert, Mrs A G Rueckert",,,,,,Anolis carolinensis,,,,carolinensis,,,,,,,,,,,,,,,,,,,,,1945,,,,,,,,,,,
67b14b3b-565b-4ab6-908b-d5ae2b258e12,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-10-30T14:11:49.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,854,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,,,herps-30-jan-2017,,,,,,,,,,,,,,,,,,,Polychrotidae,,,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,ICZN,,,90185aa6-3fcb-45cc-884f-a72543dd938e,,,Sauria,1827937,,,,,,FMNH,,Chordata,,,,,T. Surber,,,,,,Anolis carolinensis,,,,carolinensis,,,,,,,,,,,,,,,,,,,,,1899,,,,,,,,,,,
f20c7925-315c-4cfa-bb74-9719e2fdef5b,,,http://fieldmuseum.org/about/copyright-information,,en,https://creativecommons.org/publicdomain/zero/1.0/,2015-11-24T14:21:51.000CMT,,,The Field Museum of Natural History,,PhysicalObject,,,,,,,,,,,,PreservedSpecimen,,,27032,Reptilia,Amphibians and Reptiles,http://grbio.org/cool/05pf-h6mh,North America,,,USA,,,,herps-30-jan-2017,,,25,,,,,,,,,,25,,,,,,Polychrotidae,,,,,,,Anolis,,,,,,,,,,,Animalia Chordata Reptilia Sauria Polychrotidae,,,,,,,,,,,,,FMNH,http://biocol.org/urn:lsid:biocol.org:col:34795,,,Animalia,,,,,,,,,,,,,,,,,,,08,,,,,,,ICZN,,,c3e77873-36d3-44b3-86bc-3836b642238c,,,Sauria,1854253,,,,,,FMNH,,Chordata,,,,,"Ensil Ross Allen, Ralph Slatten",,,,,,Anolis carolinensis,,,,carolinensis,25,,,,,,,,,,,,,,,,,,,,1937,,,,,,,,,,,
